O,D,time_minutes
11361,10030,66.0
11361,10031,63.0
11361,10032,67.0
11361,10033,68.0
11361,10034,74.0
11361,10035,63.0
11361,10036,42.0
11361,10037,62.0
11361,10038,55.0
11361,10039,66.0
11361,10040,72.0
11361,10041,59.0
11361,10043,56.0
11361,10044,43.0
11361,10045,52.0
11361,10047,44.0
11361,10048,53.0
11361,10055,39.0
11361,10065,47.0
11361,10069,55.0
11361,10075,64.0
11361,10080,55.0
11361,10081,53.0
11361,10096,37.0
11361,10097,35.0
11361,10103,38.0
11361,10104,39.0
11361,10105,38.0
11361,10106,40.0
11361,10107,38.0
11361,10110,41.0
11361,10111,42.0
11361,10112,40.0
11361,10115,59.0
11361,10118,38.0
11361,10119,22.0
11361,10120,24.0
11361,10121,22.0
11361,10122,24.0
11361,10123,24.0
11361,10128,65.0
11361,10151,44.0
11361,10152,47.0
11361,10153,44.0
11361,10154,48.0
11361,10155,42.0
11361,10158,44.0
11361,10162,66.0
11361,10165,42.0
11361,10166,38.0
11361,10167,38.0
11361,10168,35.0
11361,10169,40.0
11361,10170,35.0
11361,10171,45.0
11361,10172,39.0
11361,10174,35.0
11361,10178,36.0
11361,10196,39.0
11361,10203,55.0
11361,10259,54.0
11361,10260,52.0
11361,10265,55.0
11361,10270,53.0
11361,10271,54.0
11361,10275,56.0
11361,10278,54.0
11361,10279,52.0
11361,10280,61.0
11361,10281,60.0
11361,10282,55.0
11361,10285,55.0
11361,10286,52.0
11361,10301,111.0
11361,10302,115.0
11361,10303,130.0
11361,10304,95.0
11361,10305,101.0
11361,10306,117.0
11361,10307,133.0
11361,10308,123.0
11361,10309,161.0
11361,10310,106.0
11361,10312,124.0
11361,10314,100.0
11361,10451,63.0
11361,10452,68.0
11361,10453,75.0
11361,10454,69.0
11361,10455,73.0
11361,10456,87.0
11361,10457,71.0
11361,10458,75.0
11361,10459,66.0
11361,10460,71.0
11361,10461,75.0
11361,10462,81.0
11361,10463,70.0
11361,10464,102.0
11361,10465,69.0
11361,10466,97.0
11361,10467,99.0
11361,10468,73.0
11361,10469,79.0
11361,10470,96.0
11361,10471,99.0
11361,10472,73.0
11361,10473,81.0
11361,10474,88.0
11361,10475,78.0
11361,11001,44.0
11361,11004,44.0
11361,11005,48.0
11361,11040,59.0
11361,11096,77.0
11361,11101,30.0
11361,11102,60.0
11361,11103,47.0
11361,11104,30.0
11361,11105,44.0
11361,11106,43.0
11361,11109,39.0
11361,11201,60.0
11361,11203,97.0
11361,11204,94.0
11361,11205,64.0
11361,11206,65.0
11361,11207,75.0
11361,11208,73.0
11361,11209,93.0
11361,11210,96.0
11361,11211,52.0
11361,11212,90.0
11361,11213,84.0
11361,11214,96.0
11361,11215,67.0
11361,11216,65.0
11361,11217,67.0
11361,11218,85.0
11361,11219,85.0
11361,11220,71.0
11361,11221,69.0
11361,11222,50.0
11361,11223,97.0
11361,11224,96.0
11361,11225,84.0
11361,11226,77.0
11361,11228,87.0
11361,11229,101.0
11361,11230,90.0
11361,11231,72.0
11361,11232,65.0
11361,11233,72.0
11361,11234,105.0
11361,11235,88.0
11361,11236,84.0
11361,11237,66.0
11361,11238,68.0
11361,11239,99.0
11361,11249,64.0
11361,11251,69.0
11361,11354,24.0
11361,11355,21.0
11361,11356,37.0
11361,11357,32.0
11361,11358,19.0
11361,11359,23.0
11361,11360,21.0
11361,11361,0.0
11361,11362,36.0
11361,11363,13.0
11361,11364,30.0
11361,11365,24.0
11361,11366,29.0
11361,11367,45.0
11361,11368,35.0
11361,11369,42.0
11361,11370,61.0
11361,11371,67.0
11361,11372,33.0
11361,11373,37.0
11361,11374,39.0
11361,11375,40.0
11361,11377,20.0
11361,11378,42.0
11361,11379,65.0
11361,11385,77.0
11361,11411,59.0
11361,11412,70.0
11361,11413,67.0
11361,11414,87.0
11361,11415,45.0
11361,11416,86.0
11361,11417,88.0
11361,11418,68.0
11361,11419,61.0
11361,11420,69.0
11361,11421,72.0
11361,11422,73.0
11361,11423,39.0
11361,11426,46.0
11361,11427,37.0
11361,11428,45.0
11361,11429,48.0
11361,11430,95.0
11361,11432,36.0
11361,11433,55.0
11361,11434,71.0
11361,11435,37.0
11361,11436,79.0
11362,10001,59.0
11362,10002,96.0
11362,10003,89.0
11362,10004,102.0
11362,10005,101.0
11362,10006,95.0
11362,10007,94.0
11362,10009,103.0
11362,10010,91.0
11362,10011,74.0
11362,10012,89.0
11362,10013,93.0
11362,10014,93.0
11362,10016,85.0
11362,10017,73.0
11362,10018,64.0
11362,10019,82.0
11362,10020,73.0
11362,10021,85.0
11362,10022,66.0
11362,10023,74.0
11362,10024,88.0
11362,10025,93.0
11362,10026,95.0
11362,10027,89.0
11362,10028,84.0
11362,10029,92.0
11362,10030,100.0
11362,10031,102.0
11362,10032,104.0
11362,10033,112.0
11362,10034,93.0
11362,10035,91.0
11362,10036,90.0
11362,10037,99.0
11362,10038,85.0
11362,10039,108.0
11362,10040,97.0
11362,10041,106.0
11362,10043,106.0
11362,10044,73.0
11362,10045,93.0
11362,10047,82.0
11362,10048,97.0
11362,10055,72.0
11362,10065,82.0
11362,10069,96.0
11362,10075,87.0
11362,10080,95.0
11362,10081,94.0
11362,10096,75.0
11362,10097,78.0
11362,10103,73.0
11362,10104,72.0
11362,10105,70.0
11362,10106,74.0
11362,10107,76.0
11362,10110,76.0
11362,10111,75.0
11362,10112,72.0
11362,10115,102.0
11362,10118,81.0
11362,10119,57.0
11362,10120,80.0
11362,10121,57.0
11362,10122,59.0
11362,10123,81.0
11362,10128,88.0
11362,10151,69.0
11362,10152,67.0
11362,10153,69.0
11362,10154,69.0
11362,10155,66.0
11362,10158,91.0
11362,10162,94.0
11362,10165,79.0
11362,10166,84.0
11362,10167,72.0
11362,10168,78.0
11362,10169,83.0
11362,10170,78.0
11362,10171,71.0
11362,10172,72.0
11362,10174,72.0
11362,10178,78.0
11362,10196,72.0
11362,10203,94.0
11362,10259,93.0
11362,10260,101.0
11362,10265,106.0
11362,10270,95.0
11362,10271,94.0
11362,10275,97.0
11362,10278,92.0
11362,10279,90.0
11362,10280,102.0
11362,10281,102.0
11362,10282,100.0
11362,10285,98.0
11362,10286,100.0
11362,10301,145.0
11362,10302,145.0
11362,10303,160.0
11362,10304,136.0
11362,10305,129.0
11362,10306,147.0
11362,10307,150.0
11362,10308,154.0
11362,10309,169.0
11362,10310,136.0
11362,10312,154.0
11362,10314,149.0
11362,10451,99.0
11362,10452,102.0
11362,10453,109.0
11362,10454,97.0
11362,10455,97.0
11362,10456,115.0
11362,10457,101.0
11362,10458,121.0
11362,10459,110.0
11362,10460,92.0
11362,10461,122.0
11362,10462,105.0
11362,10463,101.0
11362,10464,141.0
11362,10465,92.0
11362,10466,127.0
11362,10467,124.0
11362,10468,111.0
11362,10469,125.0
11362,10470,124.0
11362,10471,135.0
11362,10472,94.0
11362,10473,100.0
11362,10474,115.0
11362,10475,115.0
11362,11001,26.0
11362,11004,27.0
11362,11005,29.0
11362,11040,35.0
11362,11096,95.0
11362,11101,81.0
11362,11102,90.0
11362,11103,73.0
11362,11104,81.0
11362,11105,94.0
11362,11106,77.0
11362,11109,90.0
11362,11201,105.0
11362,11203,108.0
11362,11204,102.0
11362,11205,98.0
11362,11206,93.0
11362,11207,80.0
11362,11208,82.0
11362,11209,102.0
11362,11210,104.0
11362,11211,99.0
11362,11212,96.0
11362,11213,88.0
11362,11214,106.0
11362,11215,114.0
11362,11216,78.0
11362,11217,80.0
11362,11218,122.0
11362,11219,95.0
11362,11220,90.0
11362,11221,91.0
11362,11222,97.0
11362,11223,130.0
11362,11224,125.0
11362,11225,99.0
11362,11226,105.0
11362,11228,133.0
11362,11229,118.0
11362,11230,100.0
11362,11231,112.0
11362,11232,112.0
11362,11233,90.0
11362,11234,113.0
11362,11235,107.0
11362,11236,99.0
11362,11237,93.0
11362,11238,95.0
11362,11239,104.0
11362,11249,99.0
11362,11251,96.0
11362,11354,57.0
11362,11355,48.0
11362,11356,74.0
11362,11357,55.0
11362,11358,43.0
11362,11359,57.0
11362,11360,65.0
11362,11361,43.0
11362,11362,0.0
11362,11363,36.0
11362,11364,15.0
11362,11365,26.0
11362,11366,31.0
11362,11367,49.0
11362,11368,61.0
11362,11369,82.0
11362,11370,90.0
11362,11371,97.0
11362,11372,77.0
11362,11373,69.0
11362,11374,58.0
11362,11375,60.0
11362,11377,54.0
11362,11378,79.0
11362,11379,75.0
11362,11385,92.0
11362,11411,56.0
11362,11412,66.0
11362,11413,80.0
11362,11414,99.0
11362,11415,64.0
11362,11416,83.0
11362,11417,92.0
11362,11418,68.0
11362,11419,71.0
11362,11420,83.0
11362,11421,72.0
11362,11422,86.0
11362,11423,44.0
11362,11426,30.0
11362,11427,34.0
11362,11428,41.0
11362,11429,43.0
11362,11430,93.0
11362,11432,36.0
11362,11433,55.0
11362,11434,70.0
11362,11435,55.0
11362,11436,75.0
11363,10001,34.0
11363,10002,68.0
11363,10003,65.0
11363,10004,67.0
11363,10005,63.0
11363,10006,65.0
11363,10007,57.0
11363,10009,79.0
11363,10010,64.0
11363,10011,48.0
11363,10012,63.0
11363,10013,59.0
11363,10014,58.0
11363,10016,60.0
11363,10017,53.0
11363,10018,39.0
11363,10019,56.0
11363,10020,57.0
11363,10021,67.0
11363,10022,59.0
11363,10023,56.0
11363,10024,61.0
11363,10025,66.0
11363,10026,67.0
11363,10027,65.0
11363,10028,71.0
11363,10029,74.0
11363,10030,76.0
11363,10031,73.0
11363,10032,77.0
11363,10033,78.0
11363,10034,73.0
11363,10035,73.0
11363,10036,54.0
11363,10037,72.0
11363,10038,65.0
11363,10039,76.0
11363,10040,76.0
11363,10041,69.0
11363,10043,66.0
11363,10044,49.0
11363,10045,63.0
11363,10047,56.0
11363,10048,64.0
11363,10055,54.0
11363,10065,56.0
11363,10069,64.0
11363,10075,74.0
11363,10080,66.0
11363,10081,64.0
11363,10096,48.0
11363,10097,45.0
11363,10103,53.0
11363,10104,55.0
11363,10105,53.0
11363,10106,54.0
11363,10107,56.0
11363,10110,49.0
11363,10111,56.0
11363,10112,52.0
11363,10115,69.0
11363,10118,48.0
11363,10119,32.0
11363,10120,34.0
11363,10121,32.0
11363,10122,34.0
11363,10123,34.0
11363,10128,75.0
11363,10151,53.0
11363,10152,57.0
11363,10153,53.0
11363,10154,57.0
11363,10155,52.0
11363,10158,54.0
11363,10162,76.0
11363,10165,52.0
11363,10166,53.0
11363,10167,53.0
11363,10168,49.0
11363,10169,53.0
11363,10170,49.0
11363,10171,55.0
11363,10172,54.0
11363,10174,49.0
11363,10178,51.0
11363,10196,56.0
11363,10203,65.0
11363,10259,65.0
11363,10260,62.0
11363,10265,65.0
11363,10270,64.0
11363,10271,64.0
11363,10275,66.0
11363,10278,65.0
11363,10279,60.0
11363,10280,71.0
11363,10281,70.0
11363,10282,65.0
11363,10285,65.0
11363,10286,62.0
11363,10301,125.0
11363,10302,125.0
11363,10303,145.0
11363,10304,105.0
11363,10305,110.0
11363,10306,127.0
11363,10307,152.0
11363,10308,133.0
11363,10309,171.0
11363,10310,116.0
11363,10312,134.0
11363,10314,129.0
11363,10451,75.0
11363,10452,79.0
11363,10453,80.0
11363,10454,76.0
11363,10455,73.0
11363,10456,97.0
11363,10457,89.0
11363,10458,93.0
11363,10459,78.0
11363,10460,83.0
11363,10461,85.0
11363,10462,89.0
11363,10463,80.0
11363,10464,112.0
11363,10465,72.0
11363,10466,96.0
11363,10467,101.0
11363,10468,85.0
11363,10469,89.0
11363,10470,120.0
11363,10471,108.0
11363,10472,79.0
11363,10473,84.0
11363,10474,98.0
11363,10475,88.0
11363,11001,37.0
11363,11004,37.0
11363,11005,41.0
11363,11040,45.0
11363,11096,87.0
11363,11101,40.0
11363,11102,57.0
11363,11103,57.0
11363,11104,40.0
11363,11105,54.0
11363,11106,53.0
11363,11109,49.0
11363,11201,70.0
11363,11203,103.0
11363,11204,100.0
11363,11205,77.0
11363,11206,75.0
11363,11207,80.0
11363,11208,90.0
11363,11209,103.0
11363,11210,104.0
11363,11211,66.0
11363,11212,100.0
11363,11213,94.0
11363,11214,106.0
11363,11215,75.0
11363,11216,75.0
11363,11217,77.0
11363,11218,95.0
11363,11219,95.0
11363,11220,95.0
11363,11221,87.0
11363,11222,60.0
11363,11223,97.0
11363,11224,109.0
11363,11225,94.0
11363,11226,92.0
11363,11228,102.0
11363,11229,108.0
11363,11230,99.0
11363,11231,73.0
11363,11232,75.0
11363,11233,75.0
11363,11234,125.0
11363,11235,98.0
11363,11236,94.0
11363,11237,71.0
11363,11238,72.0
11363,11239,113.0
11363,11249,74.0
11363,11251,77.0
11363,11354,33.0
11363,11355,31.0
11363,11356,47.0
11363,11357,44.0
11363,11358,23.0
11363,11359,41.0
11363,11360,35.0
11363,11361,13.0
11363,11362,34.0
11363,11363,0.0
11363,11364,51.0
11363,11365,45.0
11363,11366,47.0
11363,11367,55.0
11363,11368,45.0
11363,11369,58.0
11363,11370,71.0
11363,11371,75.0
11363,11372,43.0
11363,11373,47.0
11363,11374,49.0
11363,11375,50.0
11363,11377,30.0
11363,11378,52.0
11363,11379,75.0
11363,11385,86.0
11363,11411,70.0
11363,11412,72.0
11363,11413,89.0
11363,11414,97.0
11363,11415,52.0
11363,11416,79.0
11363,11417,88.0
11363,11418,69.0
11363,11419,71.0
11363,11420,96.0
11363,11421,81.0
11363,11422,93.0
11363,11423,53.0
11363,11426,41.0
11363,11427,54.0
11363,11428,52.0
11363,11429,57.0
11363,11430,95.0
11363,11432,54.0
11363,11433,77.0
11363,11434,99.0
11363,11435,47.0
11363,11436,84.0
11364,10001,55.0
11364,10002,84.0
11364,10003,80.0
11364,10004,90.0
11364,10005,89.0
11364,10006,85.0
11364,10007,80.0
11364,10009,91.0
11364,10010,82.0
11364,10011,74.0
11364,10012,80.0
11364,10013,84.0
11364,10014,84.0
11364,10016,71.0
11364,10017,64.0
11364,10018,60.0
11364,10019,80.0
11364,10020,65.0
11364,10021,73.0
11364,10022,57.0
11364,10023,85.0
11364,10024,89.0
11364,10025,83.0
11364,10026,85.0
11364,10027,82.0
11364,10028,81.0
11364,10029,84.0
11364,10030,97.0
11364,10031,99.0
11364,10032,98.0
11364,10033,103.0
11364,10034,109.0
11364,10035,84.0
11364,10036,82.0
11364,10037,91.0
11364,10038,73.0
11364,10039,100.0
11364,10040,107.0
11364,10041,94.0
11364,10043,94.0
11364,10044,63.0
11364,10045,81.0
11364,10047,74.0
11364,10048,85.0
11364,10055,63.0
11364,10065,72.0
11364,10069,89.0
11364,10075,79.0
11364,10080,84.0
11364,10081,82.0
11364,10096,67.0
11364,10097,71.0
11364,10103,65.0
11364,10104,64.0
11364,10105,62.0
11364,10106,66.0
11364,10107,69.0
11364,10110,68.0
11364,10111,67.0
11364,10112,64.0
11364,10115,95.0
11364,10118,74.0
11364,10119,63.0
11364,10120,55.0
11364,10121,63.0
11364,10122,55.0
11364,10123,55.0
11364,10128,80.0
11364,10151,61.0
11364,10152,59.0
11364,10153,62.0
11364,10154,70.0
11364,10155,57.0
11364,10158,68.0
11364,10162,83.0
11364,10165,71.0
11364,10166,68.0
11364,10167,72.0
11364,10168,70.0
11364,10169,76.0
11364,10170,71.0
11364,10171,72.0
11364,10172,72.0
11364,10174,71.0
11364,10178,71.0
11364,10196,64.0
11364,10203,86.0
11364,10259,81.0
11364,10260,89.0
11364,10265,94.0
11364,10270,83.0
11364,10271,82.0
11364,10275,85.0
11364,10278,84.0
11364,10279,78.0
11364,10280,90.0
11364,10281,90.0
11364,10282,88.0
11364,10285,87.0
11364,10286,88.0
11364,10301,133.0
11364,10302,133.0
11364,10303,141.0
11364,10304,114.0
11364,10305,118.0
11364,10306,135.0
11364,10307,138.0
11364,10308,141.0
11364,10309,150.0
11364,10310,124.0
11364,10312,142.0
11364,10314,137.0
11364,10451,92.0
11364,10452,92.0
11364,10453,102.0
11364,10454,86.0
11364,10455,97.0
11364,10456,107.0
11364,10457,110.0
11364,10458,114.0
11364,10459,96.0
11364,10460,81.0
11364,10461,94.0
11364,10462,105.0
11364,10463,111.0
11364,10464,125.0
11364,10465,84.0
11364,10466,124.0
11364,10467,117.0
11364,10468,104.0
11364,10469,98.0
11364,10470,116.0
11364,10471,126.0
11364,10472,83.0
11364,10473,94.0
11364,10474,104.0
11364,10475,97.0
11364,11001,33.0
11364,11004,32.0
11364,11005,40.0
11364,11040,35.0
11364,11096,77.0
11364,11101,60.0
11364,11102,79.0
11364,11103,69.0
11364,11104,67.0
11364,11105,72.0
11364,11106,72.0
11364,11109,73.0
11364,11201,77.0
11364,11203,103.0
11364,11204,93.0
11364,11205,82.0
11364,11206,81.0
11364,11207,69.0
11364,11208,68.0
11364,11209,93.0
11364,11210,103.0
11364,11211,79.0
11364,11212,90.0
11364,11213,86.0
11364,11214,120.0
11364,11215,87.0
11364,11216,67.0
11364,11217,70.0
11364,11218,97.0
11364,11219,87.0
11364,11220,85.0
11364,11221,79.0
11364,11222,76.0
11364,11223,122.0
11364,11224,115.0
11364,11225,87.0
11364,11226,102.0
11364,11228,125.0
11364,11229,108.0
11364,11230,89.0
11364,11231,91.0
11364,11232,90.0
11364,11233,73.0
11364,11234,103.0
11364,11235,104.0
11364,11236,84.0
11364,11237,76.0
11364,11238,80.0
11364,11239,103.0
11364,11249,87.0
11364,11251,104.0
11364,11354,56.0
11364,11355,35.0
11364,11356,61.0
11364,11357,38.0
11364,11358,34.0
11364,11359,52.0
11364,11360,46.0
11364,11361,31.0
11364,11362,21.0
11364,11363,52.0
11364,11364,0.0
11364,11365,15.0
11364,11366,20.0
11364,11367,48.0
11364,11368,50.0
11364,11369,60.0
11364,11370,72.0
11364,11371,81.0
11364,11372,62.0
11364,11373,62.0
11364,11374,47.0
11364,11375,49.0
11364,11377,54.0
11364,11378,68.0
11364,11379,64.0
11364,11385,89.0
11364,11411,38.0
11364,11412,44.0
11364,11413,63.0
11364,11414,90.0
11364,11415,47.0
11364,11416,74.0
11364,11417,75.0
11364,11418,61.0
11364,11419,60.0
11364,11420,71.0
11364,11421,61.0
11364,11422,64.0
11364,11423,33.0
11364,11426,25.0
11364,11427,16.0
11364,11428,23.0
11364,11429,26.0
11364,11430,82.0
11364,11432,28.0
11364,11433,44.0
11364,11434,60.0
11364,11435,45.0
11364,11436,59.0
11365,10001,53.0
11365,10002,82.0
11365,10003,71.0
11365,10004,76.0
11365,10005,71.0
11365,10006,81.0
11365,10007,78.0
11365,10009,79.0
11365,10010,69.0
11365,10011,68.0
11365,10012,70.0
11365,10013,65.0
11365,10014,75.0
11365,10016,73.0
11365,10017,63.0
11365,10018,58.0
11365,10019,72.0
11365,10020,70.0
11365,10021,68.0
11365,10022,59.0
11365,10023,73.0
11365,10024,69.0
11365,10025,74.0
11365,10026,75.0
11365,10027,73.0
11365,10028,71.0
11365,10029,76.0
11365,10030,88.0
11365,10031,81.0
11365,10032,83.0
11365,10033,88.0
11365,10034,90.0
11365,10035,77.0
11365,10036,72.0
11365,10037,80.0
11365,10038,70.0
11365,10039,85.0
11365,10040,93.0
11365,10041,77.0
11365,10043,79.0
11365,10044,53.0
11365,10045,78.0
11365,10047,64.0
11365,10048,72.0
11365,10055,60.0
11365,10065,72.0
11365,10069,89.0
11365,10075,74.0
11365,10080,83.0
11365,10081,81.0
11365,10096,66.0
11365,10097,68.0
11365,10103,59.0
11365,10104,69.0
11365,10105,62.0
11365,10106,68.0
11365,10107,75.0
11365,10110,63.0
11365,10111,61.0
11365,10112,69.0
11365,10115,77.0
11365,10118,72.0
11365,10119,51.0
11365,10120,53.0
11365,10121,51.0
11365,10122,53.0
11365,10123,52.0
11365,10128,75.0
11365,10151,59.0
11365,10152,59.0
11365,10153,62.0
11365,10154,60.0
11365,10155,55.0
11365,10158,67.0
11365,10162,84.0
11365,10165,63.0
11365,10166,67.0
11365,10167,64.0
11365,10168,62.0
11365,10169,67.0
11365,10170,62.0
11365,10171,63.0
11365,10172,63.0
11365,10174,62.0
11365,10178,62.0
11365,10196,69.0
11365,10203,73.0
11365,10259,78.0
11365,10260,70.0
11365,10265,77.0
11365,10270,71.0
11365,10271,80.0
11365,10275,84.0
11365,10278,84.0
11365,10279,75.0
11365,10280,89.0
11365,10281,89.0
11365,10282,87.0
11365,10285,85.0
11365,10286,75.0
11365,10301,127.0
11365,10302,127.0
11365,10303,133.0
11365,10304,108.0
11365,10305,125.0
11365,10306,129.0
11365,10307,132.0
11365,10308,104.0
11365,10309,144.0
11365,10310,118.0
11365,10312,116.0
11365,10314,130.0
11365,10451,90.0
11365,10452,88.0
11365,10453,92.0
11365,10454,81.0
11365,10455,86.0
11365,10456,101.0
11365,10457,101.0
11365,10458,100.0
11365,10459,93.0
11365,10460,81.0
11365,10461,79.0
11365,10462,82.0
11365,10463,102.0
11365,10464,115.0
11365,10465,66.0
11365,10466,109.0
11365,10467,101.0
11365,10468,94.0
11365,10469,83.0
11365,10470,106.0
11365,10471,129.0
11365,10472,81.0
11365,10473,87.0
11365,10474,99.0
11365,10475,82.0
11365,11001,47.0
11365,11004,43.0
11365,11005,51.0
11365,11040,47.0
11365,11096,68.0
11365,11101,52.0
11365,11102,66.0
11365,11103,54.0
11365,11104,56.0
11365,11105,62.0
11365,11106,57.0
11365,11109,60.0
11365,11201,78.0
11365,11203,94.0
11365,11204,92.0
11365,11205,81.0
11365,11206,68.0
11365,11207,59.0
11365,11208,74.0
11365,11209,92.0
11365,11210,94.0
11365,11211,69.0
11365,11212,88.0
11365,11213,77.0
11365,11214,103.0
11365,11215,78.0
11365,11216,54.0
11365,11217,62.0
11365,11218,94.0
11365,11219,84.0
11365,11220,83.0
11365,11221,73.0
11365,11222,66.0
11365,11223,115.0
11365,11224,124.0
11365,11225,78.0
11365,11226,93.0
11365,11228,117.0
11365,11229,101.0
11365,11230,89.0
11365,11231,81.0
11365,11232,80.0
11365,11233,66.0
11365,11234,119.0
11365,11235,94.0
11365,11236,75.0
11365,11237,76.0
11365,11238,71.0
11365,11239,94.0
11365,11249,80.0
11365,11251,95.0
11365,11354,42.0
11365,11355,20.0
11365,11356,48.0
11365,11357,40.0
11365,11358,25.0
11365,11359,45.0
11365,11360,40.0
11365,11361,26.0
11365,11362,26.0
11365,11363,46.0
11365,11364,15.0
11365,11365,0.0
11365,11366,11.0
11365,11367,28.0
11365,11368,39.0
11365,11369,53.0
11365,11370,61.0
11365,11371,70.0
11365,11372,48.0
11365,11373,43.0
11365,11374,34.0
11365,11375,43.0
11365,11377,44.0
11365,11378,53.0
11365,11379,51.0
11365,11385,72.0
11365,11411,52.0
11365,11412,43.0
11365,11413,45.0
11365,11414,71.0
11365,11415,54.0
11365,11416,62.0
11365,11417,63.0
11365,11418,56.0
11365,11419,53.0
11365,11420,62.0
11365,11421,52.0
11365,11422,52.0
11365,11423,29.0
11365,11426,41.0
11365,11427,28.0
11365,11428,35.0
11365,11429,43.0
11365,11430,70.0
11365,11432,18.0
11365,11433,37.0
11365,11434,51.0
11365,11435,37.0
11365,11436,50.0
11366,10001,55.0
11366,10002,64.0
11366,10003,70.0
11366,10004,56.0
11366,10005,56.0
11366,10006,52.0
11366,10007,49.0
11366,10009,76.0
11366,10010,76.0
11366,10011,61.0
11366,10012,60.0
11366,10013,55.0
11366,10014,65.0
11366,10016,70.0
11366,10017,55.0
11366,10018,60.0
11366,10019,60.0
11366,10020,48.0
11366,10021,54.0
11366,10022,45.0
11366,10023,76.0
11366,10024,74.0
11366,10025,74.0
11366,10026,75.0
11366,10027,68.0
11366,10028,57.0
11366,10029,67.0
11366,10030,81.0
11366,10031,87.0
11366,10032,81.0
11366,10033,84.0
11366,10034,84.0
11366,10035,69.0
11366,10036,59.0
11366,10037,74.0
11366,10038,43.0
11366,10039,82.0
11366,10040,86.0
11366,10041,58.0
11366,10043,55.0
11366,10044,41.0
11366,10045,50.0
11366,10047,59.0
11366,10048,53.0
11366,10055,46.0
11366,10065,48.0
11366,10069,78.0
11366,10075,59.0
11366,10080,52.0
11366,10081,51.0
11366,10096,49.0
11366,10097,53.0
11366,10103,47.0
11366,10104,46.0
11366,10105,44.0
11366,10106,48.0
11366,10107,51.0
11366,10110,50.0
11366,10111,49.0
11366,10112,46.0
11366,10115,83.0
11366,10118,56.0
11366,10119,53.0
11366,10120,55.0
11366,10121,53.0
11366,10122,56.0
11366,10123,55.0
11366,10128,64.0
11366,10151,43.0
11366,10152,45.0
11366,10153,44.0
11366,10154,49.0
11366,10155,41.0
11366,10158,57.0
11366,10162,73.0
11366,10165,56.0
11366,10166,57.0
11366,10167,54.0
11366,10168,55.0
11366,10169,58.0
11366,10170,55.0
11366,10171,54.0
11366,10172,54.0
11366,10174,55.0
11366,10178,55.0
11366,10196,46.0
11366,10203,53.0
11366,10259,50.0
11366,10260,55.0
11366,10265,54.0
11366,10270,54.0
11366,10271,51.0
11366,10275,52.0
11366,10278,53.0
11366,10279,47.0
11366,10280,56.0
11366,10281,57.0
11366,10282,55.0
11366,10285,55.0
11366,10286,55.0
11366,10301,132.0
11366,10302,140.0
11366,10303,146.0
11366,10304,110.0
11366,10305,111.0
11366,10306,117.0
11366,10307,165.0
11366,10308,125.0
11366,10309,158.0
11366,10310,131.0
11366,10312,137.0
11366,10314,145.0
11366,10451,76.0
11366,10452,77.0
11366,10453,89.0
11366,10454,78.0
11366,10455,74.0
11366,10456,83.0
11366,10457,89.0
11366,10458,92.0
11366,10459,75.0
11366,10460,88.0
11366,10461,91.0
11366,10462,96.0
11366,10463,95.0
11366,10464,126.0
11366,10465,81.0
11366,10466,107.0
11366,10467,91.0
11366,10468,84.0
11366,10469,96.0
11366,10470,94.0
11366,10471,110.0
11366,10472,89.0
11366,10473,97.0
11366,10474,87.0
11366,10475,92.0
11366,11001,41.0
11366,11004,28.0
11366,11005,37.0
11366,11040,33.0
11366,11096,71.0
11366,11101,43.0
11366,11102,57.0
11366,11103,53.0
11366,11104,54.0
11366,11105,69.0
11366,11106,61.0
11366,11109,62.0
11366,11201,62.0
11366,11203,87.0
11366,11204,91.0
11366,11205,74.0
11366,11206,67.0
11366,11207,49.0
11366,11208,57.0
11366,11209,93.0
11366,11210,90.0
11366,11211,62.0
11366,11212,59.0
11366,11213,67.0
11366,11214,95.0
11366,11215,85.0
11366,11216,53.0
11366,11217,52.0
11366,11218,93.0
11366,11219,92.0
11366,11220,83.0
11366,11221,61.0
11366,11222,60.0
11366,11223,104.0
11366,11224,102.0
11366,11225,71.0
11366,11226,86.0
11366,11228,101.0
11366,11229,105.0
11366,11230,89.0
11366,11231,83.0
11366,11232,76.0
11366,11233,51.0
11366,11234,105.0
11366,11235,92.0
11366,11236,79.0
11366,11237,56.0
11366,11238,73.0
11366,11239,88.0
11366,11249,72.0
11366,11251,86.0
11366,11354,51.0
11366,11355,30.0
11366,11356,57.0
11366,11357,42.0
11366,11358,35.0
11366,11359,53.0
11366,11360,43.0
11366,11361,30.0
11366,11362,30.0
11366,11363,62.0
11366,11364,21.0
11366,11365,9.0
11366,11366,0.0
11366,11367,28.0
11366,11368,45.0
11366,11369,58.0
11366,11370,66.0
11366,11371,73.0
11366,11372,51.0
11366,11373,39.0
11366,11374,44.0
11366,11375,27.0
11366,11377,57.0
11366,11378,60.0
11366,11379,64.0
11366,11385,72.0
11366,11411,46.0
11366,11412,37.0
11366,11413,55.0
11366,11414,73.0
11366,11415,33.0
11366,11416,53.0
11366,11417,56.0
11366,11418,39.0
11366,11419,43.0
11366,11420,50.0
11366,11421,48.0
11366,11422,56.0
11366,11423,27.0
11366,11426,32.0
11366,11427,35.0
11366,11428,35.0
11366,11429,41.0
11366,11430,60.0
11366,11432,13.0
11366,11433,29.0
11366,11434,46.0
11366,11435,29.0
11366,11436,47.0
11367,10001,43.0
11367,10002,61.0
11367,10003,56.0
11367,10004,61.0
